fecha,hora,clase_evento,lugar,latitud,longitud,Vehículo 1 - fase,Vehículo 1 - tipo,Vehículo 1 - experimental,Vehículo 1 - marca,Vehículo 1 - modelo,Vehículo 1 - matricula,Vehículo 1 - suceso,Vehículo 1 - investigacion,Vehículo 1 - operacion,Vehículo 1 - danios,Vehículo 1 - categoria,Vehículo 2 - fase,Vehículo 2 - tipo,Vehículo 2 - experimental,Vehículo 2 - marca,Vehículo 2 - modelo,Vehículo 2 - matricula,Vehículo 2 - suceso,Vehículo 2 - investigacion,Vehículo 2 - operacion,Vehículo 2 - danios,Vehículo 2 - categoria,Vehículo 2 - dominio,Vehículo 2 - categoria_servicios
1999-03-25,11:48,,Zona rural Mariano I. Loza (Corrientes),0,0,Crucero,Helicóptero,False,BELL,B-206-B,LV-WOO,Accidente,True,Non-Commercial Operations,Leves,FUEL (Fuel related),,,,,,,,,,,,,
1999-03-21,19:15,,Aeródromo El Pampero (La Pampa),-36.59666666666667,-64.18722222222223,Ascenso,Avión,False,CESSNA,T-210-K,LV-JPF,Accidente,True,Non-Commercial Operations,Destruida,"CTOL (Collision with obstacle during take-off and landing), F-POST (Fire/smoke Post-Impact)",,,,,,,,,,,,,
1999-03-21,19:00,,Aeroclub Rio De La Plata (Buenos Aires),0,0,Aterrizaje,Avión,False,PIPER,PA-11,LV-YQF,Accidente,True,Non-Commercial Operations,Leves,"ADRM (Aerodrome), LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,,,
1999-03-20,16:20,,Aeródromo Don Torcuato (Buenos Aires),-34.49777777777778,-58.605555555555554,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-ANI,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1999-03-14,20:00,,Zona rural Cevil Redondo (Tucuman),-26.779722222222222,-65.27277777777778,Aproximación,Avión,False,CESSNA,T-210-J,LV-JPB,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-PP (Powerplant failure or malfunction)",,,,,,,,,,,,,
1999-03-10,21:40,,Aeródromo Marcos Juarez (Cordoba),-32.69444444444444,-62.15277777777778,Despegue,Avión,False,PIPER,PA-A-38,LV-OMM,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-PP (Powerplant failure or malfunction), FUEL (Fuel related)",,,,,,,,,,,,,
1999-03-05,14:35,,Aeropuerto Rosario (Santa Fe),-32.90361111111111,-60.78444444444444,Despegue,Avión,False,BEECHCRAFT,V-35-B,LV-ONP,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,,,
1999-03-02,13:13,,Aeropuerto Paraná (Entre Rios),-31.79416666666667,-60.480555555555554,Maniobras,Helicóptero,False,SCHWEIZER,269-C-1,LQ-WGH,Accidente,True,Non-Commercial Operations,De importancia,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1999-02-28,22:20,,Zona rural General Pico (La Pampa),0,0,Aproximación,Ultraliviano,False,MICROLEVE,MK-400-T,LV-UX037,Accidente,True,Non-Commercial Operations,De importancia,"SCF-PP (Powerplant failure or malfunction), AMAN (Abrupt Maneuvre), LOC-I (Loss of control - inflight), FUEL (Fuel related)",,,,,,,,,,,,,
1999-02-23,22:00,,Localidad Mones Cazon (Buenos Aires),0,0,Despegue,Avión,False,AIR TRACTOR,AT-402-A,LV-ZHP,Accidente,True,Specialised Operations,De importancia,"LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,,,
1999-02-14,22:35,,Aeródromo Lujan (Buenos Aires),0,0,Despegue,Avión,False,PIPER,PA-38-112,LV-OHP,Accidente,True,Non-Commercial Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,,,
1999-01-24,22:00,,Aeródromo Villa Rumipal (Cordoba),-32.18277777777777,-64.4675,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-OGU,Accidente,True,Non-Commercial Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), RI (Runway Incursion)",Rodaje a plataforma,Ultraliviano,False,FLIGHTSTAR,BIPLAZA,LV-U179,Accidente,True,Non-Commercial Operations,Leves,"CTOL (Collision with obstacle during take-off and landing), RI (Runway Incursion)",,
1999-01-06,22:10,,Zona rural General Viamonte (Buenos Aires),0,0,Maniobras,Avión,False,PIPER,PA-25,LV-IAR,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations)",,,,,,,,,,,,,
1998-12-30,22:00,,Aeródromo General Acha (La Pampa),-37.40833333333333,-64.60833333333333,Aterrizaje,Avión,False,CESSNA,C-180-A,LV-JZE,Accidente,True,Non-Commercial Operations,Leves,"ARC (Abnormal runway contact), LOC-G (Loss of control -ground)",,,,,,,,,,,,,
1998-12-27,21:30,,Aeródromo Ranchos (Buenos Aires),-35.58277777777778,-58.400555555555556,Aterrizaje,Avión,False,CESSNA,C-170-A,LV-FEH,Accidente,True,Non-Commercial Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), ARC (Abnormal runway contact)",,,,,,,,,,,,,
1998-12-12,20:30,,Localidad General Pacheco (Buenos Aires),0,0,Crucero,Avión,False,CESSNA,C-150,LV-LFL,Accidente,True,Non-Commercial Operations,Leves,MAC (Airprox/ACAS alert/loss of separation/ midair collision),Crucero,Avión,False,CESSNA,152-II,LV-MZC,Accidente,True,Non-Commercial Operations,Destruida,MAC (Airprox/ACAS alert/loss of separation/ midair collision),,
1998-12-11,21:00,,Zona rural Corralito (Cordoba),0,0,Maniobras,Avión,False,CESSNA,C-182,LV-IMT,Accidente,True,Specialised Operations,De importancia,"SCF-NP (System/component failure or malfunction (No Powerplant), LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-12-02,17:35,,Zona rural La Cruz (Corrientes),0,0,Despegue,Avión,False,PIPER,PA-36-300,LV-MTV,Accidente,True,Specialised Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), WILD (Collision Wildlife)",,,,,,,,,,,,,
1998-11-30,22:25,,Zona rural La Cruz (Corrientes),-29.15,-56.766666666666666,Despegue,Avión,False,PZL,M-18-B,LV-WSV,Accidente,True,Specialised Operations,De importancia,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
1998-11-29,18:30,,Aeródromo San Andres De Giles (Buenos Aires),-34.46611111111111,-59.41722222222222,Aterrizaje,Planeador,False,SCHLEICHER,ASK-18,LV-ELD,Accidente,True,Non-Commercial Operations,De importancia,"GCOL (Ground Collision), ARC (Abnormal runway contact), LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,,,
1998-11-23,17:45,,Aeropuerto Rio Gallego (Santa Cruz),-51.60888888888889,-69.31277777777777,Aterrizaje,Avión,False,FAIRCHILD,F-SA-226-TC,LV-WDV,Accidente,True,Commercial Air Transport,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,,,
1998-11-23,14:10,,Zona rural Casilda (Santa Fe),-33.07416666666667,-61.209722222222226,Aproximación,Avión,False,PIPER,PA-28,LV-LWN,Accidente,True,Non-Commercial Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-11-15,16:00,,Aeródromo Lujan (Buenos Aires),0,0,Aterrizaje,Avión,False,CESSNA,A-182-K,LV-IZG,Accidente,True,Non-Commercial Operations,Leves,"ARC (Abnormal runway contact), RE (Runway Excursion)",,,,,,,,,,,,,
1998-11-13,21:50,,Aeropuerto Paso De Los Libres (Corrientes),-29.693055555555556,-57.14861111111111,Aterrizaje,Avión,False,AIR TRACTOR,AT-602,LV-WZE,Accidente,True,Non-Commercial Operations,Leves,"CTOL (Collision with obstacle during take-off and landing), SCF-PP (Powerplant failure or malfunction)",,,,,,,,,,,,,
1998-11-12,17:15,,Estancia 5 Lomas (Buenos Aires),0,0,Despegue,Avión,False,AYRES,S2R-G10,N-2157V,Accidente,True,Non-Commercial Operations,De importancia,"LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,,,
1998-11-09,18:25,,Aeródromo Islas De Ibicuy (Entre Rios),-33.74944444444444,-58.70055555555556,Despegue,Avión,False,PIPER,PA-A-28-140,LV-LLX,Accidente,True,Non-Commercial Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), RE (Runway Excursion)",,,,,,,,,,,,,
1998-11-07,11:50,,Aeródromo San Justo (Buenos Aires),0,0,Despegue,Avión,False,PIPER,J-3C,LV-RXN,Accidente,True,Non-Commercial Operations,Leves,FUEL (Fuel related),,,,,,,,,,,,,
1998-11-01,13:20,,Zona rural Rufino (Santa Fe),-34.275555555555556,-62.77916666666667,Maniobras,Avión,False,PIPER,PA-25-235,LV-MHC,Accidente,True,Specialised Operations,Destruida,"TURB (Turbulence Encounter), F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-10-20,17:10,,Localidad Coronel Juan Solá (Salta),0,0,Ascenso,Helicóptero,False,BELL,B-407,LV-WYE,Accidente,True,Commercial Air Transport,De importancia,"CTOL (Collision with obstacle during take-off and landing), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-10-17,21:30,,Zona rural Jocolí (Mendoza),0,0,Maniobras,Ultraliviano,True,Experimental,Viajero,LV-U330,Accidente,True,Non-Commercial Operations,De importancia,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-10-16,12:45,,Zona rural Tres  Arroyos (Buenos Aires),0,0,Maniobras,Avión,False,CESSNA,C-182-D,LV-HTF,Accidente,True,Specialised Operations,Destruida,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-10-09,14:00,,Aeroclub Tucumán (Tucuman),0,0,Ascenso,Avión,False,TAYLORCRAFT,BC-12-DB,LV-XEN,Accidente,True,Non-Commercial Operations,De importancia,"SCF-NP (System/component failure or malfunction (No Powerplant), FUEL (Fuel related)",,,,,,,,,,,,,
1998-10-04,17:35,,Aeródromo Diamante (Entre Rios),-32.032777777777774,-60.58416666666667,Ascenso,Planeador,False,Lehtovaara,PIK-16 Vasama,LV-DFV,Accidente,True,Non-Commercial Operations,De importancia,"AMAN (Abrupt Maneuvre), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-09-20,15:10,,Aeropuerto Bariloche (Rio Negro),-41.151111111111106,-71.15777777777778,Aterrizaje,Avión,False,AERO BOERO,AB-115,LV-AIH,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,,,
1998-09-12,20:45,,Localidad Laguna Blanca (Formosa),0,0,Despegue,Avión,False,CESSNA,C-188-B,LV-MDI,Accidente,True,Specialised Operations,Leves,"SCF-PP (Powerplant failure or malfunction), RE (Runway Excursion)",,,,,,,,,,,,,
1998-08-31,13:48,,Localidad Gualeguaychu (Entre Rios),-33.0,-58.61666666666667,Aterrizaje,Avión,False,CESSNA,U-206,LV-OHH,Accidente,True,Non-Commercial Operations,Leves,"CTOL (Collision with obstacle during take-off and landing), SCF-PP (Powerplant failure or malfunction)",,,,,,,,,,,,,
1998-08-22,13:00,,Lugar apto denunciado Don Marino (Corrientes),0,0,Aterrizaje,Avión,False,CESSNA,C-210-D,LV-IHF,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
1998-08-17,14:30,,Localidad Benavidez (Buenos Aires),0,0,Maniobras,Avión,False,PIPER,PA-38-112,LV-OHS,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
1998-08-15,19:50,,Localidad La Banda (Santiago Del Estero),-27.784444444444446,-64.26694444444445,Maniobras,Helicóptero,False,BELL,47-J-2A,LV-IYJ,Accidente,True,Non-Commercial Operations,De importancia,AMAN (Abrupt Maneuvre),,,,,,,,,,,,,
1998-08-09,19:28,,Localidad Cordoba (Cordoba),-31.458333333333332,-64.19111111111111,Crucero,Ultraliviano,False,FALCON,XP-2,LV-U294,Accidente,True,Non-Commercial Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), SCF-NP (System/component failure or malfunction (No Powerplant), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-08-01,21:50,,Zona rural Carlos Keen (Buenos Aires),-34.50333333333333,-59.265,Maniobras,Avión,False,CESSNA,C-152,LV-OLM,Accidente,True,Non-Commercial Operations,Destruida,"MAC (Airprox/ACAS alert/loss of separation/ midair collision), F-POST (Fire/smoke Post-Impact)",Maniobras,Avión,False,CESSNA,C-175,LV-HBZ,Accidente,True,Non-Commercial Operations,De importancia,"MAC (Airprox/ACAS alert/loss of separation/ midair collision), F-POST (Fire/smoke Post-Impact)",,
1998-07-27,12:40,,Aeródromo General Belgrano (Salta),-24.833333333333332,-65.43333333333334,Aterrizaje,Avión,False,AERO BOERO,AB-180-RVR,LV-ASJ,Accidente,True,Non-Commercial Operations,Leves,"SCF-NP (System/component failure or malfunction (No Powerplant), LOC-G (Loss of control -ground)",,,,,,,,,,,,,
1998-07-26,20:29,,Aeropuerto Morón (Buenos Aires),-34.65361111111111,-58.644444444444446,Despegue,Avión,False,PIPER,PA-24-180,LV-HZZ,Accidente,True,Non-Commercial Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), ARC (Abnormal runway contact)",,,,,,,,,,,,,
1998-07-17,14:30,,Localidad Villa Río Bermejito (Chaco),0,0,Aterrizaje,Avión,False,CESSNA,C-210-M,ZP-TKW,Accidente,True,Non-Commercial Operations,Leves,OTHR (Other),,,,,,,,,,,,,
1998-07-16,00:40,,Zona rural Córdoba (Cordoba),-31.31361111111111,-64.20305555555557,Aproximación,Avión,False,ROCKWELL SABRELINER,NA-265-60,LV-WPO,Accidente,True,Commercial Air Transport,Destruida,"NAV (Navigation Error), CFIT (Controlled fligth into or toward terrain)",,,,,,,,,,,,,
1998-07-03,20:30,,"Aeroclub Rocha (Rocha, Uruguay)",0,0,Aterrizaje,Avión,False,BEECHCRAFT,B-90,LV-OBB,Accidente,True,Non-Commercial Operations,De importancia,ADRM (Aerodrome),,,,,,,,,,,,,
1998-07-02,20:30,,Zona rural Rosario (Santa Fe),0,0,Crucero,Avión,False,PIPER,PA-12,LV-GJH,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), NAV (Navigation Error), FUEL (Fuel related)",,,,,,,,,,,,,
1998-07-02,18:05,,Aeródromo Don Torcuato (Buenos Aires),-34.49777777777778,-58.605555555555554,Aterrizaje,Avión,False,CESSNA,C-310-N,LV-JJI,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,,,
1998-06-21,14:50,,Aeródromo La Plata (Buenos Aires),0,0,Maniobras,Helicóptero,False,ROBINSON,R-22,LQ-BLJ,Accidente,True,Non-Commercial Operations,Leves,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,,,
1998-06-09,15:30,,Aeródromo Rivadavia (Mendoza),0,0,Aproximación,Avión,False,PIPER,PA-A-28-180,LV-LJC,Accidente,True,Non-Commercial Operations,Leves,MAC (Airprox/ACAS alert/loss of separation/ midair collision),Aproximación,Avión,False,PIPER,PA-38,LV-OHI,Accidente,True,Non-Commercial Operations,Leves,MAC (Airprox/ACAS alert/loss of separation/ midair collision),,
1998-06-04,20:45,,Aeródromo Escobar (Buenos Aires),0,0,Despegue,Anfibio,False,AG-HOVERCRAFT,MARTHON,SIN MATRIC,Accidente,True,Non-Commercial Operations,Destruida,"SCF-PP (Powerplant failure or malfunction), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-06-03,10:22,,Aeródromo Sauce Viejo (Santa Fe),-31.711111111111112,-60.80722222222222,Descenso,Avión,False,FAIRCHILD,F-SA-227-AC-METRO III,LV-WIL,Accidente,True,Commercial Air Transport,De importancia,"LALT (Low altitude operations), CFIT (Controlled fligth into or toward terrain)",,,,,,,,,,,,,
1998-05-25,19:05,,Localidad Avellaneda (Santa Fe),0,0,Aproximación,Avión,False,BEECHCRAFT,B-55,LV-JPR,Accidente,True,Non-Commercial Operations,Destruida,"TURB (Turbulence Encounter), CFIT (Controlled fligth into or toward terrain), UIMC (Unintended Flight in IMC)",,,,,,,,,,,,,
1998-05-03,20:50,,Zona rural Corrientes (Corrientes),-27.445555555555554,-58.7625,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-OLB,Accidente,True,Non-Commercial Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), SCF-PP (Powerplant failure or malfunction)",,,,,,,,,,,,,
1998-04-11,15:40,,Zona rural Pujato (Santa Fe),0,0,Aproximación,Helicóptero,False,BELL,B-206-B,LV-WIB,Accidente,True,Non-Commercial Operations,De importancia,"SCF-PP (Powerplant failure or malfunction), LALT (Low altitude operations), LOC-I (Loss of control - inflight), FUEL (Fuel related), UIMC (Unintended Flight in IMC)",,,,,,,,,,,,,
1998-04-03,20:10,,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Estacionado,Avión,False,CESSNA,C-175,LV-GSA,Accidente,True,Non-Commercial Operations,Leves,"GCOL (Ground Collision), LOC-G (Loss of control -ground)",,,,,,,,,,,,,
1998-03-20,21:00,,Zona rural Nelson (Santa Fe),0,0,Maniobras,Avión,False,PIPER,PA-12-SC,LV-NNT,Accidente,True,Specialised Operations,De importancia,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-03-14,21:43,,Aeródromo Don Torcuato (Buenos Aires),-34.49777777777778,-58.60444444444445,Aterrizaje,Avión,False,CESSNA,C-210,LV-IHF,Accidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
1998-03-05,13:40,,Aeródromo La Puntilla (Mendoza),-32.963055555555556,-68.87277777777777,Despegue,Avión,False,PIPER,J-3C,LV-NDF,Accidente,True,Specialised Operations,De importancia,"CTOL (Collision with obstacle during take-off and landing), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
1998-02-23,12:10,,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82222222222222,-58.53583333333333,Descenso,Avión,False,FOKKER,F-28,LV-WCZ,Incidente,True,Commercial Air Transport,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
1998-02-21,20:00,,Localidad Campo Del Cielo (Santiago Del Estero),-27.944444444444446,-61.88472222222222,Maniobras,Avión,False,PIPER,PA-12,LV-NVQ,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), FUEL (Fuel related)",,,,,,,,,,,,,
1998-02-15,21:50,,Aeródromo Cosquín - Santa María De Punilla (Cordoba),-31.282777777777778,-64.45083333333334,Maniobras,Avión,False,CESSNA,C-210,LV-GMW,Accidente,True,Specialised Operations,Ninguno,OTHR (Other),,,,,,,,,,,,,
